2019-12-31 10:30:22.185| main | INFO |  -  | Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/oauth/token'], Ant [pattern='/oauth/token_key'], Ant [pattern='/oauth/check_token']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3fc0a2c, org.springframework.security.web.context.SecurityContextPersistenceFilter@4968deb9, org.springframework.security.web.header.HeaderWriterFilter@7e654c, org.springframework.security.web.authentication.logout.LogoutFilter@734fcb45, org.springframework.security.oauth2.provider.client.ClientCredentialsTokenEndpointFilter@4632d697, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@ce4a8a2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@54fc7fce, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@112ec8a7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@562fa8f2, org.springframework.security.web.session.SessionManagementFilter@503e1cd9, org.springframework.security.web.access.ExceptionTranslationFilter@5a0d25ba, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4b6b9255] | [org.springframework.security.web.DefaultSecurityFilterChain:43]
2019-12-31 10:30:22.217| main | INFO |  -  | Creating filter chain: OrRequestMatcher [requestMatchers=[any request]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@213451a4, org.springframework.security.web.context.SecurityContextPersistenceFilter@286cd3ad, org.springframework.security.web.header.HeaderWriterFilter@4916619e, org.springframework.security.web.authentication.logout.LogoutFilter@79da2f0d, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@38328799, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7a0ebd12, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@ee395c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@403ca4ec, org.springframework.security.web.session.SessionManagementFilter@52d57307, org.springframework.security.web.access.ExceptionTranslationFilter@aab0379, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7dc779bb] | [org.springframework.security.web.DefaultSecurityFilterChain:43]
2019-12-31 10:30:22.256| main | INFO |  -  | Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2fdbd353, org.springframework.security.web.context.SecurityContextPersistenceFilter@7263ad06, org.springframework.security.web.header.HeaderWriterFilter@23338420, org.springframework.security.web.csrf.CsrfFilter@79a68d19, org.springframework.security.web.authentication.logout.LogoutFilter@5c51a7eb, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5aaab2b0, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@2ba3b4a6, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@492b12e5, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6e4e7a62, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6d553763, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5278bc6d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@20ff27a4, org.springframework.security.web.session.SessionManagementFilter@61231034, org.springframework.security.web.access.ExceptionTranslationFilter@33458d84, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@509cf73a] | [org.springframework.security.web.DefaultSecurityFilterChain:43]
2019-12-31 10:30:22.320| main | INFO |  -  | Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)] | [springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping:69]
2019-12-31 10:30:22.485| main | WARN |  -  | No URLs will be polled as dynamic configuration sources. | [com.netflix.config.sources.URLConfigurationSource:121]
2019-12-31 10:30:22.485| main | INFO |  -  | To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath. | [com.netflix.config.sources.URLConfigurationSource:122]
2019-12-31 10:30:23.103| main | INFO |  -  | Initializing ExecutorService 'applicationTaskExecutor' | [org.springframework.scheduling.concurrent.ExecutorConfigurationSupport:171]
2019-12-31 10:30:25.506| main | INFO |  -  | Shutting down DiscoveryClient ... | [com.netflix.discovery.DiscoveryClient:906]
2019-12-31 10:30:25.517| main | INFO |  -  | Completed shut down of DiscoveryClient | [com.netflix.discovery.DiscoveryClient:929]
2019-12-31 10:30:25.887| main | INFO |  -  | Setting initial instance status as: STARTING | [org.springframework.cloud.netflix.eureka.InstanceInfoFactory:72]
2019-12-31 10:30:25.902| main | INFO |  -  | Initializing Eureka in region us-east-1 | [com.netflix.discovery.DiscoveryClient:365]
2019-12-31 10:30:25.910| main | INFO |  -  | Using JSON encoding codec LegacyJacksonJson | [com.netflix.discovery.provider.DiscoveryJerseyProvider:70]
2019-12-31 10:30:25.911| main | INFO |  -  | Using JSON decoding codec LegacyJacksonJson | [com.netflix.discovery.provider.DiscoveryJerseyProvider:71]
2019-12-31 10:30:25.911| main | INFO |  -  | Using XML encoding codec XStreamXml | [com.netflix.discovery.provider.DiscoveryJerseyProvider:80]
2019-12-31 10:30:25.912| main | INFO |  -  | Using XML decoding codec XStreamXml | [com.netflix.discovery.provider.DiscoveryJerseyProvider:81]
2019-12-31 10:30:26.080| main | INFO |  -  | Resolving eureka endpoints via configuration | [com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver:43]
2019-12-31 10:30:26.081| main | INFO |  -  | Disable delta property : false | [com.netflix.discovery.DiscoveryClient:976]
2019-12-31 10:30:26.082| main | INFO |  -  | Single vip registry refresh property : null | [com.netflix.discovery.DiscoveryClient:977]
2019-12-31 10:30:26.082| main | INFO |  -  | Force full registry fetch : false | [com.netflix.discovery.DiscoveryClient:978]
2019-12-31 10:30:26.083| main | INFO |  -  | Application is null : false | [com.netflix.discovery.DiscoveryClient:979]
2019-12-31 10:30:26.083| main | INFO |  -  | Registered Applications size is zero : true | [com.netflix.discovery.DiscoveryClient:980]
2019-12-31 10:30:26.083| main | INFO |  -  | Application version is -1: true | [com.netflix.discovery.DiscoveryClient:982]
2019-12-31 10:30:26.083| main | INFO |  -  | Getting all instance registry info from the eureka server | [com.netflix.discovery.DiscoveryClient:1065]
2019-12-31 10:30:26.241| main | INFO |  -  | The response status is 200 | [com.netflix.discovery.DiscoveryClient:1074]
2019-12-31 10:30:26.249| main | INFO |  -  | Starting heartbeat executor: renew interval is: 30 | [com.netflix.discovery.DiscoveryClient:1288]
2019-12-31 10:30:26.256| main | INFO |  -  | InstanceInfoReplicator onDemand update allowed rate per min is 4 | [com.netflix.discovery.InstanceInfoReplicator:60]
2019-12-31 10:30:26.261| main | INFO |  -  | Discovery Client initialized at timestamp 1577759426261 with initial instances count: 4 | [com.netflix.discovery.DiscoveryClient:465]
2019-12-31 10:30:26.291| main | INFO |  -  | Registering application CLOUD-AUTH with eureka with status UP | [org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry:41]
2019-12-31 10:30:26.292| main | INFO |  -  | Saw local status change event StatusChangeEvent [timestamp=1577759426292, current=UP, previous=STARTING] | [com.netflix.discovery.DiscoveryClient$3:1323]
2019-12-31 10:30:26.295| main | INFO |  -  | Context refreshed | [springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper:160]
2019-12-31 10:30:26.296| DiscoveryClient-InstanceInfoReplicator-0 | INFO |  -  | DiscoveryClient_CLOUD-AUTH/192.168.10.93:cloud-auth:8112: registering service... | [com.netflix.discovery.DiscoveryClient:844]
2019-12-31 10:30:26.367| main | INFO |  -  | Found 1 custom documentation plugin(s) | [springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper:163]
2019-12-31 10:30:26.382| DiscoveryClient-InstanceInfoReplicator-0 | INFO |  -  | DiscoveryClient_CLOUD-AUTH/192.168.10.93:cloud-auth:8112 - registration status: 204 | [com.netflix.discovery.DiscoveryClient:853]
2019-12-31 10:30:26.468| main | INFO |  -  | Scanning for api listing references | [springfox.documentation.spring.web.scanners.ApiListingReferenceScanner:41]
2019-12-31 10:30:26.675| main | INFO |  -  | Generating unique operation named: firstUsingGET_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.677| main | INFO |  -  | Generating unique operation named: firstUsingHEAD_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.681| main | INFO |  -  | Generating unique operation named: firstUsingPOST_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.684| main | INFO |  -  | Generating unique operation named: firstUsingPUT_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.685| main | INFO |  -  | Generating unique operation named: firstUsingPATCH_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.687| main | INFO |  -  | Generating unique operation named: firstUsingDELETE_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.694| main | INFO |  -  | Generating unique operation named: firstUsingOPTIONS_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.696| main | INFO |  -  | Generating unique operation named: firstUsingTRACE_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.700| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingGET_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.703| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingHEAD_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.706| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingPOST_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.709| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingPUT_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.711| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingPATCH_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.713| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingDELETE_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.715| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingOPTIONS_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.717| main | INFO |  -  | Generating unique operation named: goIndexHtmlUsingTRACE_1 | [springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator:40]
2019-12-31 10:30:26.827| main | INFO |  -  | Starting ProtocolHandler ["http-nio-8112"] | [org.apache.juli.logging.DirectJDKLog:173]
2019-12-31 10:30:26.910| main | INFO |  -  | Tomcat started on port(s): 8112 (http) with context path '' | [org.springframework.boot.web.embedded.tomcat.TomcatWebServer:202]
2019-12-31 10:30:26.912| main | INFO |  -  | Updating port to 8112 | [org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration:145]
2019-12-31 10:30:26.913| main | INFO |  -  | Updating port to 8112 | [org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration:145]
2019-12-31 10:30:26.916| main | INFO |  -  | Started CloudAuthApplication in 29.665 seconds (JVM running for 32.132) | [org.springframework.boot.StartupInfoLogger:59]
2019-12-31 10:30:28.623| RMI TCP Connection(6)-127.0.0.1 | INFO |  -  | Fetching config from server at : http://192.168.10.93:1112/ | [org.springframework.cloud.config.client.ConfigServicePropertySourceLocator:207]
2019-12-31 10:30:28.647| RMI TCP Connection(12)-127.0.0.1 | INFO |  -  | Initializing Spring DispatcherServlet 'dispatcherServlet' | [org.apache.juli.logging.DirectJDKLog:173]
2019-12-31 10:30:28.649| RMI TCP Connection(12)-127.0.0.1 | INFO |  -  | Initializing Servlet 'dispatcherServlet' | [org.springframework.web.servlet.FrameworkServlet:524]
2019-12-31 10:30:28.862| RMI TCP Connection(12)-127.0.0.1 | INFO |  -  | Completed initialization in 212 ms | [org.springframework.web.servlet.FrameworkServlet:546]
2019-12-31 10:30:30.966| RMI TCP Connection(6)-127.0.0.1 | INFO |  -  | Located environment: name=cloud-auth, profiles=[dev], label=dev, version=62297162f7cee2024cdd06a6b831e375585c0287, state=null | [org.springframework.cloud.config.client.ConfigServicePropertySourceLocator:151]
2019-12-31 10:31:39.172| http-nio-8112-exec-1 | INFO |  -  | Flipping property: cloud-basic.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647 | [com.netflix.config.ChainedDynamicProperty$ChainLink:115]
2019-12-31 10:31:39.328| http-nio-8112-exec-1 | INFO |  -  | Shutdown hook installed for: NFLoadBalancer-PingTimer-cloud-basic | [com.netflix.util.concurrent.ShutdownEnabledTimer:58]
2019-12-31 10:31:39.331| http-nio-8112-exec-1 | INFO |  -  | Client: cloud-basic instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=cloud-basic,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null | [com.netflix.loadbalancer.BaseLoadBalancer:197]
2019-12-31 10:31:39.437| http-nio-8112-exec-1 | INFO |  -  | Using serverListUpdater PollingServerListUpdater | [com.netflix.loadbalancer.DynamicServerListLoadBalancer:222]
2019-12-31 10:31:39.692| http-nio-8112-exec-1 | INFO |  -  | Flipping property: cloud-basic.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647 | [com.netflix.config.ChainedDynamicProperty$ChainLink:115]
2019-12-31 10:31:39.720| http-nio-8112-exec-1 | INFO |  -  | DynamicServerListLoadBalancer for client cloud-basic initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=cloud-basic,current list of Servers=[192.168.10.93:8111],Load balancer stats=Zone stats: {defaultzone=[Zone:defaultzone;	Instance count:1;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:192.168.10.93:8111;	Zone:defaultZone;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@5ceb3bf9 | [com.netflix.loadbalancer.DynamicServerListLoadBalancer:150]
2019-12-31 10:31:40.455| PollingServerListUpdater-0 | INFO |  -  | Flipping property: cloud-basic.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647 | [com.netflix.config.ChainedDynamicProperty$ChainLink:115]
2019-12-31 10:31:41.211| http-nio-8112-exec-1 | WARN |  -  | Handling error: ClassCastException, org.springframework.security.core.userdetails.User cannot be cast to com.cloud.auth.entity.SUserEntity | [org.springframework.security.oauth2.provider.endpoint.TokenEndpoint:169]
2019-12-31 10:31:41.970| AsyncReporter{org.springframework.cloud.sleuth.zipkin2.sender.RestTemplateSender@73e63b4d} | INFO |  -  | Flipping property: localhost.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647 | [com.netflix.config.ChainedDynamicProperty$ChainLink:115]
2019-12-31 10:31:41.983| AsyncReporter{org.springframework.cloud.sleuth.zipkin2.sender.RestTemplateSender@73e63b4d} | INFO |  -  | Shutdown hook installed for: NFLoadBalancer-PingTimer-localhost | [com.netflix.util.concurrent.ShutdownEnabledTimer:58]
2019-12-31 10:31:41.985| AsyncReporter{org.springframework.cloud.sleuth.zipkin2.sender.RestTemplateSender@73e63b4d} | INFO |  -  | Client: localhost instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=localhost,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null | [com.netflix.loadbalancer.BaseLoadBalancer:197]
2019-12-31 10:31:41.992| AsyncReporter{org.springframework.cloud.sleuth.zipkin2.sender.RestTemplateSender@73e63b4d} | INFO |  -  | Using serverListUpdater PollingServerListUpdater | [com.netflix.loadbalancer.DynamicServerListLoadBalancer:222]
2019-12-31 10:31:41.996| AsyncReporter{org.springframework.cloud.sleuth.zipkin2.sender.RestTemplateSender@73e63b4d} | INFO |  -  | DynamicServerListLoadBalancer for client localhost initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=localhost,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@3c70c798 | [com.netflix.loadbalancer.DynamicServerListLoadBalancer:150]
2019-12-31 10:31:51.826| http-nio-8112-exec-4 | WARN |  -  | Handling error: ClassCastException, org.springframework.security.core.userdetails.User cannot be cast to com.cloud.auth.entity.SUserEntity | [org.springframework.security.oauth2.provider.endpoint.TokenEndpoint:169]
2019-12-31 10:33:02.376| Thread-77 | INFO |  -  | Shutting down the Executor Pool for PollingServerListUpdater | [com.netflix.loadbalancer.PollingServerListUpdater$LazyHolder$2:53]
2019-12-31 10:33:02.377| Thread-65 | INFO |  -  | Unregistering application CLOUD-AUTH with eureka with status DOWN | [org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry:65]
2019-12-31 10:33:02.379| Thread-65 | WARN |  -  | Saw local status change event StatusChangeEvent [timestamp=1577759582379, current=DOWN, previous=UP] | [com.netflix.discovery.DiscoveryClient$3:1321]
2019-12-31 10:33:02.379| DiscoveryClient-InstanceInfoReplicator-0 | INFO |  -  | DiscoveryClient_CLOUD-AUTH/192.168.10.93:cloud-auth:8112: registering service... | [com.netflix.discovery.DiscoveryClient:844]
2019-12-31 10:33:02.396| DiscoveryClient-InstanceInfoReplicator-0 | INFO |  -  | DiscoveryClient_CLOUD-AUTH/192.168.10.93:cloud-auth:8112 - registration status: 204 | [com.netflix.discovery.DiscoveryClient:853]
2019-12-31 10:33:02.399| Thread-65 | INFO |  -  | Shutting down ExecutorService 'applicationTaskExecutor' | [org.springframework.scheduling.concurrent.ExecutorConfigurationSupport:208]
2019-12-31 10:33:02.414| Thread-65 | INFO |  -  | Closing JPA EntityManagerFactory for persistence unit 'default' | [org.springframework.orm.jpa.AbstractEntityManagerFactoryBean:597]
2019-12-31 10:33:03.335| Thread-65 | INFO |  -  | Shutdown hook removed for: NFLoadBalancer-PingTimer-localhost | [com.netflix.util.concurrent.ShutdownEnabledTimer:67]
2019-12-31 10:33:03.339| Thread-65 | INFO |  -  | Exception caught (might be ok if at shutdown) | [com.netflix.util.concurrent.ShutdownEnabledTimer:72]
java.lang.IllegalStateException: Shutdown in progress
	at java.lang.ApplicationShutdownHooks.remove(ApplicationShutdownHooks.java:82)
	at java.lang.Runtime.removeShutdownHook(Runtime.java:239)
	at com.netflix.util.concurrent.ShutdownEnabledTimer.cancel(ShutdownEnabledTimer.java:70)
	at com.netflix.loadbalancer.BaseLoadBalancer.cancelPingTask(BaseLoadBalancer.java:632)
	at com.netflix.loadbalancer.BaseLoadBalancer.shutdown(BaseLoadBalancer.java:883)
	at com.netflix.loadbalancer.DynamicServerListLoadBalancer.shutdown(DynamicServerListLoadBalancer.java:285)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.invokeCustomDestroyMethod(DisposableBeanAdapter.java:339)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.destroy(DisposableBeanAdapter.java:273)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroyBean(DefaultSingletonBeanRegistry.java:571)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingleton(DefaultSingletonBeanRegistry.java:543)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingleton(DefaultListableBeanFactory.java:1036)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(DefaultSingletonBeanRegistry.java:504)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(DefaultListableBeanFactory.java:1029)
	at org.springframework.context.support.AbstractApplicationContext.destroyBeans(AbstractApplicationContext.java:1057)
	at org.springframework.context.support.AbstractApplicationContext.doClose(AbstractApplicationContext.java:1026)
	at org.springframework.context.support.AbstractApplicationContext.close(AbstractApplicationContext.java:975)
	at org.springframework.cloud.context.named.NamedContextFactory.destroy(NamedContextFactory.java:92)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.destroy(DisposableBeanAdapter.java:258)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroyBean(DefaultSingletonBeanRegistry.java:571)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingleton(DefaultSingletonBeanRegistry.java:543)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingleton(DefaultListableBeanFactory.java:1036)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(DefaultSingletonBeanRegistry.java:504)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(DefaultListableBeanFactory.java:1029)
	at org.springframework.context.support.AbstractApplicationContext.destroyBeans(AbstractApplicationContext.java:1057)
	at org.springframework.context.support.AbstractApplicationContext.doClose(AbstractApplicationContext.java:1026)
	at org.springframework.context.support.AbstractApplicationContext$1.run(AbstractApplicationContext.java:945)
2019-12-31 10:33:03.343| Thread-65 | INFO |  -  | Shutdown hook removed for: NFLoadBalancer-PingTimer-cloud-basic | [com.netflix.util.concurrent.ShutdownEnabledTimer:67]
2019-12-31 10:33:03.343| Thread-65 | INFO |  -  | Exception caught (might be ok if at shutdown) | [com.netflix.util.concurrent.ShutdownEnabledTimer:72]
java.lang.IllegalStateException: Shutdown in progress
	at java.lang.ApplicationShutdownHooks.remove(ApplicationShutdownHooks.java:82)
	at java.lang.Runtime.removeShutdownHook(Runtime.java:239)
	at com.netflix.util.concurrent.ShutdownEnabledTimer.cancel(ShutdownEnabledTimer.java:70)
	at com.netflix.loadbalancer.BaseLoadBalancer.cancelPingTask(BaseLoadBalancer.java:632)
	at com.netflix.loadbalancer.BaseLoadBalancer.shutdown(BaseLoadBalancer.java:883)
	at com.netflix.loadbalancer.DynamicServerListLoadBalancer.shutdown(DynamicServerListLoadBalancer.java:285)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.invokeCustomDestroyMethod(DisposableBeanAdapter.java:339)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.destroy(DisposableBeanAdapter.java:273)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroyBean(DefaultSingletonBeanRegistry.java:571)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingleton(DefaultSingletonBeanRegistry.java:543)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingleton(DefaultListableBeanFactory.java:1036)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(DefaultSingletonBeanRegistry.java:504)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(DefaultListableBeanFactory.java:1029)
	at org.springframework.context.support.AbstractApplicationContext.destroyBeans(AbstractApplicationContext.java:1057)
	at org.springframework.context.support.AbstractApplicationContext.doClose(AbstractApplicationContext.java:1026)
	at org.springframework.context.support.AbstractApplicationContext.close(AbstractApplicationContext.java:975)
	at org.springframework.cloud.context.named.NamedContextFactory.destroy(NamedContextFactory.java:92)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.destroy(DisposableBeanAdapter.java:258)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroyBean(DefaultSingletonBeanRegistry.java:571)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingleton(DefaultSingletonBeanRegistry.java:543)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingleton(DefaultListableBeanFactory.java:1036)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(DefaultSingletonBeanRegistry.java:504)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(DefaultListableBeanFactory.java:1029)
	at org.springframework.context.support.AbstractApplicationContext.destroyBeans(AbstractApplicationContext.java:1057)
	at org.springframework.context.support.AbstractApplicationContext.doClose(AbstractApplicationContext.java:1026)
	at org.springframework.context.support.AbstractApplicationContext$1.run(AbstractApplicationContext.java:945)
2019-12-31 10:33:03.349| Thread-65 | INFO |  -  | Shutting down DiscoveryClient ... | [com.netflix.discovery.DiscoveryClient:906]
2019-12-31 10:33:06.354| Thread-65 | INFO |  -  | Unregistering ... | [com.netflix.discovery.DiscoveryClient:940]
2019-12-31 10:33:06.371| Thread-65 | INFO |  -  | DiscoveryClient_CLOUD-AUTH/192.168.10.93:cloud-auth:8112 - deregister  status: 200 | [com.netflix.discovery.DiscoveryClient:942]
2019-12-31 10:33:06.386| Thread-65 | INFO |  -  | Completed shut down of DiscoveryClient | [com.netflix.discovery.DiscoveryClient:929]
2019-12-31 10:33:06.387| Thread-65 | INFO |  -  | HikariPool-1 - Shutdown initiated... | [com.zaxxer.hikari.HikariDataSource:350]
2019-12-31 10:33:06.398| Thread-65 | INFO |  -  | HikariPool-1 - Shutdown completed. | [com.zaxxer.hikari.HikariDataSource:352]
2019-12-31 10:34:03.882| main | INFO |  -  | Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$a2169fe1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) | [org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330]
2019-12-31 10:34:04.063| main | INFO |  -  | Setting initial instance status as: STARTING | [org.springframework.cloud.netflix.eureka.InstanceInfoFactory:72]
2019-12-31 10:34:04.180| main | INFO |  -  | Initializing Eureka in region us-east-1 | [com.netflix.discovery.DiscoveryClient:365]
2019-12-31 10:34:04.567| main | INFO |  -  | Using JSON encoding codec LegacyJacksonJson | [com.netflix.discovery.provider.DiscoveryJerseyProvider:70]
2019-12-31 10:34:04.570| main | INFO |  -  | Using JSON decoding codec LegacyJacksonJson | [com.netflix.discovery.provider.DiscoveryJerseyProvider:71]
2019-12-31 10:34:04.796| main | INFO |  -  | Using XML encoding codec XStreamXml | [com.netflix.discovery.provider.DiscoveryJerseyProvider:80]
2019-12-31 10:34:04.798| main | INFO |  -  | Using XML decoding codec XStreamXml | [com.netflix.discovery.provider.DiscoveryJerseyProvider:81]
2019-12-31 10:34:05.237| main | INFO |  -  | Resolving eureka endpoints via configuration | [com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver:43]
2019-12-31 10:34:05.283| main | INFO |  -  | Disable delta property : false | [com.netflix.discovery.DiscoveryClient:976]
